file	timeline	offset	time	opcode	size	mask	payload
ecldata2.ecl	0	45208	2010	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45240	2020	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45272	2030	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45304	2040	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45336	2050	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45368	2060	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	45400	2070	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	45432	2070	0	32	255	0b0000000000a043000080c19001000001000000e8030000
ecldata2.ecl	0	45464	2130	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45496	2140	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45528	2150	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45560	2160	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45592	2170	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45624	2180	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45656	2190	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	45688	2200	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	45720	2210	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	45752	2210	0	32	255	0b00000000000043000080c19001000001000000e8030000
ecldata2.ecl	0	45784	2210	0	32	255	0b00000000008043000080c19001000001000000e8030000
ecldata2.ecl	0	45816	2270	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45848	2280	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45880	2290	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45912	2300	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45944	2310	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	45976	2320	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46008	2330	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46040	2340	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	46072	2350	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	46104	2410	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46136	2420	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46168	2430	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46200	2440	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46232	2450	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46264	2460	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46296	2470	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	46328	2480	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	46360	2490	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	46392	2490	0	32	255	0d00000000000043000080c1f401000001000000e8030000
ecldata2.ecl	0	46424	2490	0	32	255	0400000000008042000080c17800000001000000e8030000
ecldata2.ecl	0	46456	2490	0	32	255	040000000000a043000080c17800000001000000e8030000
ecldata2.ecl	0	46488	2490	0	32	255	040000000000c042000080c17800000001000000e8030000
ecldata2.ecl	0	46520	2490	0	32	255	0400000000009043000080c17800000001000000e8030000
ecldata2.ecl	0	46552	2690	0	32	255	0e00000000008043000080c1f401000001000000e8030000
ecldata2.ecl	0	46584	2890	0	32	255	0e00000000004043000080c1f401000001000000e8030000
ecldata2.ecl	0	46616	2950	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46648	2960	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46680	2970	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46712	2980	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46744	2990	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46776	3000	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46808	3010	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	46840	3020	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	46872	3030	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	46904	3030	0	32	255	0400000000008042000080c17800000001000000e8030000
ecldata2.ecl	0	46936	3030	0	32	255	040000000000a043000080c17800000001000000e8030000
ecldata2.ecl	0	46968	3030	0	32	255	040000000000c042000080c17800000001000000e8030000
ecldata2.ecl	0	47000	3030	0	32	255	0400000000009043000080c17800000001000000e8030000
ecldata2.ecl	0	47032	3090	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47064	3100	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47096	3110	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47128	3120	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47160	3130	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47192	3140	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47224	3150	0	32	255	01000000000080c1000020430a000000feffffffe8030000
ecldata2.ecl	0	47256	3160	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	47288	3170	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	0	47320	3170	0	32	255	0400000000008042000080c17800000001000000e8030000
ecldata2.ecl	0	47352	3170	0	32	255	040000000000a043000080c17800000001000000e8030000
ecldata2.ecl	0	47384	3170	0	32	255	040000000000c042000080c17800000001000000e8030000
ecldata2.ecl	0	47416	3170	0	32	255	0400000000009043000080c17800000001000000e8030000
ecldata2.ecl	0	47448	3230	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47480	3240	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47512	3250	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47544	3260	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47576	3270	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47608	3280	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47640	3290	1	32	255	010000000000c843000020430a000000feffffffe8030000
ecldata2.ecl	0	47672	3300	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	47704	3310	1	32	255	010000000000c843000020430a00000000000000e8030000
ecldata2.ecl	0	47736	3410	0	32	255	0700000000004043000080c1e803000002000000e8030000
ecldata2.ecl	0	47768	3510	2	36	255	040000000000004200000043000080c16400000000000000e8030000
ecldata2.ecl	0	47804	3530	2	36	255	04000000000080430000b043000080c16400000000000000e8030000
ecldata2.ecl	0	47840	3550	2	36	255	04000000000000420000b043000080c16400000001000000e8030000
ecldata2.ecl	0	47876	3610	2	36	255	040000000000004200000043000000c26400000001000000e8030000
ecldata2.ecl	0	47912	3630	2	36	255	06000000000080430000b043000080c16400000000000000e8030000
ecldata2.ecl	0	47948	3650	2	36	255	06000000000000420000b043000040c26400000000000000e8030000
ecldata2.ecl	0	47984	3710	2	36	255	060000000000004200000043000080c16400000001000000e8030000
ecldata2.ecl	0	48020	3730	2	36	255	06000000000080430000b043000000c26400000001000000e8030000
ecldata2.ecl	0	48056	3750	2	36	255	04000000000000420000b043000080c16400000000000000e8030000
ecldata2.ecl	0	48092	3810	2	36	255	040000000000004200000043000000c26400000000000000e8030000
ecldata2.ecl	0	48128	3830	2	36	255	04000000000080430000b043000080c16400000001000000e8030000
ecldata2.ecl	0	48164	3850	2	36	255	04000000000000420000b043000080c16400000001000000e8030000
ecldata2.ecl	0	48200	3910	2	36	255	040000000000004200000043000080c16400000000000000e8030000
ecldata2.ecl	0	48236	3930	2	36	255	06000000000080430000b043000000c26400000000000000e8030000
ecldata2.ecl	0	48272	3950	2	36	255	06000000000000420000b043000080c16400000001000000e8030000
ecldata2.ecl	0	48308	4010	2	36	255	060000000000004200000043000000c26400000001000000e8030000
ecldata2.ecl	0	48344	4030	2	36	255	06000000000080430000b043000000c26400000000000000e8030000
ecldata2.ecl	0	48380	4050	2	36	255	06000000000000420000b043000080c16400000000000000e8030000
ecldata2.ecl	0	48416	4170	0	32	255	0400000000008042000080c16400000000000000e8030000
ecldata2.ecl	0	48448	4180	0	32	255	040000000000a042000080c16400000001000000e8030000
ecldata2.ecl	0	48480	4190	0	32	255	040000000000c042000080c16400000000000000e8030000
ecldata2.ecl	0	48512	4200	0	32	255	040000000000e042000080c16400000001000000e8030000
ecldata2.ecl	0	48544	4210	0	32	255	0400000000000043000080c16400000000000000e8030000
ecldata2.ecl	0	48576	4330	0	32	255	060000000000a043000080c16400000001000000e8030000
ecldata2.ecl	0	48608	4340	0	32	255	0600000000009843000080c16400000000000000e8030000
ecldata2.ecl	0	48640	4350	0	32	255	0600000000009043000080c16400000001000000e8030000
ecldata2.ecl	0	48672	4360	0	32	255	0600000000008843000080c16400000000000000e8030000
ecldata2.ecl	0	48704	4370	0	32	255	0600000000008043000080c16400000001000000e8030000
ecldata2.ecl	0	48736	4470	0	32	255	0400000000008042000080c16400000000000000e8030000
ecldata2.ecl	0	48768	4480	0	32	255	040000000000a042000080c16400000001000000e8030000
ecldata2.ecl	0	48800	4490	0	32	255	040000000000c042000080c16400000000000000e8030000
ecldata2.ecl	0	48832	4500	0	32	255	040000000000e042000080c16400000001000000e8030000
ecldata2.ecl	0	48864	4510	0	32	255	0400000000000043000080c16400000000000000e8030000
ecldata2.ecl	0	48896	4590	0	32	255	060000000000a043000080c16400000001000000e8030000
ecldata2.ecl	0	48928	4600	0	32	255	0600000000009843000080c16400000000000000e8030000
ecldata2.ecl	0	48960	4610	0	32	255	0600000000009043000080c16400000001000000e8030000
ecldata2.ecl	0	48992	4620	0	32	255	0600000000008843000080c16400000000000000e8030000
ecldata2.ecl	0	49024	4630	0	32	255	0400000000008043000080c16400000001000000e8030000
ecldata2.ecl	0	49056	4640	0	32	255	0400000000009843000080c16400000000000000e8030000
ecldata2.ecl	0	49088	4650	0	32	255	0400000000009043000080c16400000001000000e8030000
ecldata2.ecl	0	49120	4660	0	32	255	0400000000008843000080c16400000002000000e8030000
ecldata2.ecl	0	49152	4670	0	32	255	0400000000008043000080c16400000002000000e8030000
ecldata2.ecl	0	49184	4870	0	32	255	1100000000004043000080c160ea0000feffffffa0860100
ecldata2.ecl	0	49216	4870	10	12	255	00000000
ecldata2.ecl	0	49228	4870	6	12	255	00000000
ecldata2.ecl	0	49240	4871	7	8	255	
ecldata2.ecl	0	49248	4871	8	16	255	0000000001000000
ecldata2.ecl	0	49264	4871	10	12	255	00000000
ecldata2.ecl	0	49276	4871	0	32	254	20000000000040430000004360ea0000feffffffa0860100
ecldata2.ecl	0	49308	4872	10	12	254	00000000
ecldata2.ecl	0	49320	4872	6	12	255	01000000
ecldata2.ecl	0	49332	4872	7	8	255	
ecldata2.ecl	1	49356	20	13	12	255	00000000
ecldata2.ecl	1	49368	20	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49400	30	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49432	40	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49464	50	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49496	60	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49528	70	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49560	80	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	49592	90	0	32	255	01000000000080c1000020430a00000001000000e8030000
ecldata2.ecl	1	49624	100	0	32	255	01000000000080c1000020430a00000001000000e8030000
ecldata2.ecl	1	49656	100	14	12	255	00000000
ecldata2.ecl	1	49668	110	13	12	255	00000000
ecldata2.ecl	1	49680	110	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49712	120	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49744	130	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49776	140	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49808	150	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49840	160	0	32	255	010000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	49872	170	0	32	255	010000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	49904	180	0	32	255	010000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	49936	190	0	32	255	010000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	49968	190	14	12	255	00000000
ecldata2.ecl	1	49980	200	13	12	255	00000000
ecldata2.ecl	1	49992	200	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50024	210	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50056	220	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50088	230	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50120	240	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50152	250	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50184	260	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	50216	270	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	50248	280	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	50280	280	14	12	255	00000000
ecldata2.ecl	1	50292	280	14	12	255	00000000
ecldata2.ecl	1	50304	290	13	12	255	00000000
ecldata2.ecl	1	50316	290	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50348	300	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50380	310	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50412	320	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50444	330	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50476	340	0	32	255	020000000000c0c2000020430a00000000000000e8030000
ecldata2.ecl	1	50508	350	0	32	255	020000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	50540	360	0	32	255	020000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	50572	370	0	32	255	020000000000c0c2000020430a00000001000000e8030000
ecldata2.ecl	1	50604	370	14	12	255	00000000
ecldata2.ecl	1	50616	380	13	12	255	00000000
ecldata2.ecl	1	50628	380	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50660	390	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50692	400	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50724	410	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50756	420	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50788	430	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50820	440	0	32	255	01000000000080c1000020430a00000000000000e8030000
ecldata2.ecl	1	50852	450	0	32	255	01000000000080c1000020430a00000001000000e8030000
ecldata2.ecl	1	50884	460	0	32	255	01000000000080c1000020430a00000001000000e8030000
ecldata2.ecl	1	50916	460	14	12	255	00000000
ecldata2.ecl	1	50928	460	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50960	470	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	50992	480	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	51024	490	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	51056	500	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	51088	510	0	32	255	030000000000c042000080c10a00000000000000e8030000
ecldata2.ecl	1	51120	520	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	51152	530	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	51184	540	0	32	255	030000000000c042000080c10a00000001000000e8030000
ecldata2.ecl	1	51216	540	14	12	255	00000000
ecldata2sp.ecl	0	37388	1	0	32	255	000000000000f041000080c114000000feffffffe8030000
ecldata2sp.ecl	0	37420	30	0	32	255	340000000000f041000080c114000000feffffffe8030000
ecldata2sp.ecl	0	37452	30	10	12	255	00000000
ecldata2sp.ecl	0	37464	60	16	8	255	
ecldata3.ecl	0	45624	1	0	32	255	130000000000f041000080c114000000feffffffe8030000
ecldata3.ecl	0	45656	400	14	12	255	01000000
ecldata3.ecl	0	45668	460	14	12	255	00000000
ecldata3.ecl	0	45680	620	1	32	255	0000000000008043000080c12c010000feffffffe8030000
ecldata3.ecl	0	45712	620	0	32	255	0000000000000043000080c12c010000feffffffe8030000
ecldata3.ecl	0	45744	740	1	32	255	000000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	45776	740	0	32	255	0000000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	45808	740	14	12	255	01000000
ecldata3.ecl	0	45820	820	0	32	255	0000000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	0	45852	900	0	32	255	000000000000c042000080c1c8000000feffffffe8030000
ecldata3.ecl	0	45884	900	14	12	255	00000000
ecldata3.ecl	0	45896	980	0	32	255	0000000000000043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	45928	1280	0	32	255	0700000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	45960	1370	0	32	255	0700000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	45992	1370	1	32	255	070000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46024	1460	0	32	255	0700000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	46056	1600	14	12	255	01000000
ecldata3.ecl	0	46068	1610	1	32	255	070000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46100	1670	1	32	255	070000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46132	1670	0	32	255	0700000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	46164	1730	1	32	255	070000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46196	1730	1	32	248	0000000000008043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46228	1930	14	12	255	01000000
ecldata3.ecl	0	46240	1950	0	32	255	0700000000008042000080c15e010000feffffffe8030000
ecldata3.ecl	0	46272	1970	1	32	255	070000000000a043000080c15e010000feffffffe8030000
ecldata3.ecl	0	46304	1990	0	32	255	0700000000008042000080c15e010000feffffffe8030000
ecldata3.ecl	0	46336	2010	1	32	255	070000000000a043000080c15e010000feffffffe8030000
ecldata3.ecl	0	46368	2010	0	32	252	0000000000000042000080c190010000feffffffe8030000
ecldata3.ecl	0	46400	2010	1	32	252	000000000000b043000080c190010000feffffffe8030000
ecldata3.ecl	0	46432	2190	0	32	255	0e0000000000a043000080c158020000feffffffe8030000
ecldata3.ecl	0	46464	2290	14	12	255	02000000
ecldata3.ecl	0	46476	2430	0	32	255	0d00000000008042000080c158020000feffffffe8030000
ecldata3.ecl	0	46508	2530	14	12	255	02000000
ecldata3.ecl	0	46520	2680	0	32	255	0e0000000000a043000080c158020000feffffffe8030000
ecldata3.ecl	0	46552	3080	0	32	255	1400000000004043000080c160ea0000feffffffa0860100
ecldata3.ecl	0	46584	3080	10	12	255	00000000
ecldata3.ecl	0	46596	3080	6	12	255	02000000
ecldata3.ecl	0	46608	3081	7	8	255	
ecldata3.ecl	0	46616	3081	8	16	255	0000000001000000
ecldata3.ecl	0	46632	3082	10	12	255	00000000
ecldata3.ecl	0	46644	3082	6	12	255	03000000
ecldata3.ecl	0	46656	3083	7	8	255	
ecldata3.ecl	0	46664	3083	8	16	255	0000000001000000
ecldata3.ecl	0	46680	3083	10	12	255	00000000
ecldata3.ecl	0	46692	3163	0	32	255	0000000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46724	3183	0	32	255	000000000000c042000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46756	3203	0	32	255	0000000000000043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46788	3203	1	32	248	070000000000a043000080c12c010000feffffffe8030000
ecldata3.ecl	0	46820	3223	0	32	255	0000000000002043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46852	3243	0	32	255	0000000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46884	3243	14	12	255	01000000
ecldata3.ecl	0	46896	3423	1	32	255	000000000000a043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46928	3443	1	32	255	0000000000009043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46960	3463	1	32	255	0000000000008043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	46992	3463	0	32	252	0700000000008042000080c12c010000feffffffe8030000
ecldata3.ecl	0	47024	3483	1	32	255	0000000000006043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	47056	3503	1	32	255	0000000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	0	47088	3603	14	12	255	02000000
ecldata3.ecl	0	47100	3723	0	32	255	0d00000000008042000080c158020000feffffffe8030000
ecldata3.ecl	0	47132	3843	0	32	255	0e0000000000a043000080c158020000feffffffe8030000
ecldata3.ecl	0	47164	4163	0	32	255	0d00000000000043000080c1f401000002000000e8030000
ecldata3.ecl	0	47196	4163	0	32	255	0e00000000008043000080c1f401000003000000e8030000
ecldata3.ecl	0	47228	4663	0	32	255	2200000000004043000080c160ea0000feffffffa0860100
ecldata3.ecl	0	47260	4663	6	12	255	00000000
ecldata3.ecl	0	47272	4663	7	8	255	
ecldata3.ecl	0	47280	4663	8	16	255	0000000001000000
ecldata3.ecl	0	47296	4663	10	12	255	00000000
ecldata3.ecl	0	47308	4663	0	32	254	2b000000000040430000004360ea0000feffffffa0860100
ecldata3.ecl	0	47340	4664	10	12	254	00000000
ecldata3.ecl	0	47352	4664	6	12	255	01000000
ecldata3.ecl	0	47364	4664	7	8	255	
ecldata3.ecl	1	47388	20	13	12	255	01000000
ecldata3.ecl	1	47400	20	0	32	255	0200000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47432	80	0	32	255	0400000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47464	140	0	32	255	0200000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47496	140	13	12	255	01000000
ecldata3.ecl	1	47508	140	0	32	255	0a00000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47540	140	0	32	255	0c00000000008043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47572	200	0	32	255	0a00000000008043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47604	200	0	32	255	0c00000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47636	200	13	12	255	01000000
ecldata3.ecl	1	47648	200	0	32	255	0a00000000000043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47680	260	0	32	255	0c00000000000043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47712	260	13	12	255	01000000
ecldata3.ecl	1	47724	260	0	32	255	0a00000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47756	320	0	32	255	0c00000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47788	380	0	32	255	0a00000000004043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47820	380	13	12	255	01000000
ecldata3.ecl	1	47832	380	0	32	255	0200000000008043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47864	440	0	32	255	0400000000008043000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47896	440	13	12	255	01000000
ecldata3.ecl	1	47908	440	0	32	255	0200000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	1	47940	500	0	32	255	0400000000008042000080c1c8000000feffffffe8030000
ecldata3.ecl	2	47988	20	13	12	255	00000000
ecldata3.ecl	2	48000	20	2	36	255	12000000000000420000c042000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48036	35	2	36	255	12000000000000420000c042000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48072	50	2	36	255	120000000000804200000043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48108	65	2	36	255	120000000000804200000043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48144	80	2	36	255	120000000000c04200002043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48180	95	2	36	255	120000000000c04200002043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48216	110	2	36	255	120000000000004300004043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48252	125	2	36	255	120000000000004300004043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48288	140	2	36	255	120000000000204300006043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48324	155	2	36	255	120000000000204300006043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48360	170	2	36	255	120000000000404300008043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48396	185	2	36	255	120000000000404300008043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48432	200	2	36	255	120000000000604300009043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48468	215	2	36	255	120000000000604300009043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48504	230	2	36	255	12000000000080430000a043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48540	245	2	36	255	12000000000080430000a043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48576	260	2	36	255	12000000000090430000b043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48612	275	2	36	255	12000000000090430000b043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48648	290	13	12	255	00000000
ecldata3.ecl	2	48660	290	2	36	255	12000000000090430000b043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48696	305	2	36	255	12000000000090430000b043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48732	320	2	36	255	12000000000080430000a043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48768	335	2	36	255	12000000000080430000a043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48804	350	2	36	255	120000000000604300009043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48840	365	2	36	255	120000000000604300009043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48876	380	2	36	255	120000000000404300008043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48912	395	2	36	255	120000000000404300008043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48948	410	2	36	255	120000000000204300006043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	48984	425	2	36	255	120000000000204300006043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	49020	440	2	36	255	120000000000004300004043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	49056	455	2	36	255	120000000000004300004043000080c10a000000ffffffffe8030000
ecldata3.ecl	2	49092	470	2	36	255	120000000000c04200002043000080c10a000000ffffffffe8030000
